Date,HomeTeam,AwayTeam,FTHG,FTAG,home_form_last5,away_form_last5,home_goals_scored_last5,away_goals_scored_last5,home_goals_conceded_last5,away_goals_conceded_last5,home_goals_diff_last5,away_goals_diff_last5,home_win_rate_last5,away_win_rate_last5,head2head_form_last3,head2head_goal_diff_last3,FTR
2021-07-31,Seraing,Mechelen,1,0,0.0,2.0,0.0,2.8,2.0,1.8,-2.0,1.0,0.0,0.6,,,1
2021-07-31,Eupen,Anderlecht,1,1,1.4,2.4,1.6,2.4,2.0,1.2,-0.4,1.2,0.4,0.8,1.3333333333333333,-1.0,0
2021-08-01,St. gilloise,Club brugge,0,1,3.0,1.4,3.0,1.8,1.0,1.8,2.0,0.0,1.0,0.4,,,-1
2021-08-01,Waregem,Standard,1,2,0.8,2.2,1.6,2.4,3.4,0.8,-1.8,1.6,0.2,0.6,1.3333333333333333,-1.0,-1
2021-08-01,Gent,Beerschot va,2,2,1.8,0.6,2.8,0.8,1.2,1.8,1.6,-1.0,0.6,0.2,2.0,2.0,0
2021-08-01,Antwerp,Kortrijk,0,1,1.8,1.2,2.2,1.6,2.2,2.2,0.0,-0.6,0.6,0.4,3.0,1.6666666666666667,-1
2021-08-06,Club brugge,Cercle brugge,1,1,2.0,2.2,2.0,1.6,1.4,0.6,0.6,1.0,0.6,0.6,3.0,1.0,0
2021-08-07,Beerschot va,St. gilloise,0,3,0.8,1.5,1.0,1.5,1.8,1.0,-0.8,0.5,0.2,0.5,,,-1
2021-08-07,St truiden,Waregem,1,3,1.4,0.8,1.2,1.6,1.6,3.0,-0.4,-1.4,0.4,0.2,1.0,-1.0,-1
2021-08-07,Kortrijk,Genk,1,2,1.8,1.4,1.8,2.6,1.8,2.0,0.0,0.6,0.6,0.4,1.0,-0.6666666666666666,-1
2021-08-07,Mechelen,Eupen,1,3,1.8,1.0,2.4,1.4,1.6,2.2,0.8,-0.8,0.6,0.2,1.6666666666666667,1.0,-1
2021-08-08,Oud-heverlee leuven,Charleroi,1,1,0.4,0.8,1.0,1.2,2.0,1.8,-1.0,-0.6,0.0,0.2,0.5,-1.0,0
2021-08-08,Standard,Antwerp,2,5,2.6,1.2,2.4,1.8,0.6,2.4,1.8,-0.6,0.8,0.4,1.6666666666666667,0.3333333333333333,-1
2021-08-08,Oostende,Gent,1,0,1.4,1.4,1.4,3.0,2.0,1.6,-0.6,1.4,0.4,0.4,2.0,0.3333333333333333,1
2021-08-08,Anderlecht,Seraing,3,0,2.0,1.5,1.8,0.5,1.2,1.0,0.6,-0.5,0.6,0.5,,,1
2021-08-13,Charleroi,Antwerp,1,1,1.0,1.8,1.2,2.6,1.6,2.0,-0.4,0.6,0.2,0.6,1.3333333333333333,0.3333333333333333,0
2021-08-14,Genk,Oud-heverlee leuven,4,0,1.4,0.6,2.4,0.8,1.8,1.6,0.6,-0.8,0.4,0.0,2.0,0.5,1
2021-08-14,Eupen,St truiden,2,1,1.6,0.8,1.8,0.6,2.0,1.8,-0.2,-1.2,0.4,0.2,1.3333333333333333,-0.3333333333333333,1
2021-08-14,St. gilloise,Kortrijk,2,0,2.0,1.8,2.0,1.8,0.6666666666666666,1.8,1.3333333333333333,0.0,0.6666666666666666,0.6,,,1
2021-08-14,Seraing,Oostende,2,3,1.0,2.0,0.3333333333333333,1.6,1.6666666666666667,1.6,-1.3333333333333333,0.0,0.3333333333333333,0.6,,,-1
2021-08-15,Beerschot va,Standard,0,1,0.2,2.0,0.6,2.4,2.2,1.4,-1.6,1.0,0.0,0.6,0.0,-3.0,-1
2021-08-15,Gent,Mechelen,2,0,1.4,1.8,2.8,2.4,1.4,1.8,1.4,0.6,0.4,0.6,2.3333333333333335,1.3333333333333333,1
2021-08-15,Cercle brugge,Anderlecht,1,2,1.8,2.0,1.4,1.6,0.6,1.0,0.8,0.6,0.4,0.6,0.3333333333333333,-1.0,-1
2021-08-15,Waregem,Club brugge,0,4,0.8,1.6,1.8,1.8,3.0,1.4,-1.2,0.4,0.2,0.4,0.0,-4.333333333333333,-1
2021-08-20,Standard,Oostende,1,0,2.0,2.0,1.8,1.8,1.4,1.8,0.4,0.0,0.6,0.6,2.3333333333333335,0.6666666666666666,1
2021-08-21,Oud-heverlee leuven,Eupen,1,4,0.6,2.2,0.8,2.2,1.8,1.4,-1.0,0.8,0.0,0.6,1.0,0.0,-1
2021-08-21,St truiden,Kortrijk,0,2,0.8,1.2,0.8,1.0,1.4,1.6,-0.6,-0.6,0.2,0.4,2.3333333333333335,1.3333333333333333,-1
2021-08-21,Seraing,Cercle brugge,2,1,0.75,1.2,0.75,1.0,2.0,1.0,-1.25,0.0,0.25,0.2,,,1
2021-08-22,Waregem,Charleroi,2,2,0.8,1.2,1.4,1.4,3.0,1.0,-1.6,0.4,0.2,0.2,0.3333333333333333,-2.0,0
2021-08-22,Club brugge,Beerschot va,3,2,2.2,0.2,2.4,0.4,1.0,2.0,1.4,-1.6,0.6,0.0,1.5,1.0,1
2021-08-22,Mechelen,St. gilloise,3,1,1.2,2.25,1.6,2.0,1.8,0.5,-0.2,1.5,0.4,0.75,,,1
2021-08-27,Kortrijk,Mechelen,2,2,1.8,1.2,1.2,1.4,0.8,1.8,0.4,-0.4,0.6,0.4,1.3333333333333333,-0.6666666666666666,0
2021-08-28,Charleroi,Beerschot va,5,2,1.4,0.2,1.4,0.8,0.8,2.0,0.6,-1.2,0.2,0.0,1.5,0.5,1
2021-08-28,Cercle brugge,St truiden,0,1,1.0,0.8,1.0,0.8,1.2,1.6,-0.2,-0.8,0.2,0.2,2.0,0.3333333333333333,-1
2021-08-28,Eupen,Seraing,1,2,2.2,1.2,2.4,1.0,1.2,1.8,1.2,-0.8,0.6,0.4,,,-1
2021-08-28,St. gilloise,Standard,4,0,1.8,2.0,1.8,1.4,1.0,1.4,0.8,0.0,0.6,0.6,,,1
2021-08-29,Oostende,Waregem,0,2,1.8,1.0,1.6,1.4,1.8,2.0,-0.2,-0.6,0.6,0.2,1.3333333333333333,0.6666666666666666,-1
2021-08-29,Gent,Club brugge,6,1,1.4,2.2,2.4,2.2,1.4,1.0,1.0,1.2,0.4,0.6,1.3333333333333333,-1.0,1
2021-08-29,Antwerp,Oud-heverlee leuven,2,2,1.4,0.6,2.2,0.8,1.8,2.2,0.4,-1.4,0.4,0.0,1.5,-0.5,0
2021-08-29,Genk,Anderlecht,1,0,1.4,2.0,2.4,1.6,1.8,1.0,0.6,0.6,0.4,0.6,0.0,-1.3333333333333333,1
2021-09-10,Club brugge,Oostende,3,0,2.0,1.8,2.0,1.6,1.8,1.6,0.2,0.0,0.6,0.6,3.0,1.6666666666666667,1
2021-09-11,Waregem,Cercle brugge,2,4,1.4,0.4,1.6,0.8,1.8,1.4,-0.2,-0.6,0.4,0.0,2.0,0.3333333333333333,-1
2021-09-11,Eupen,Antwerp,0,1,2.0,1.0,2.2,2.0,1.2,1.8,1.0,0.2,0.6,0.2,0.3333333333333333,-1.0,-1
2021-09-12,Anderlecht,Mechelen,7,2,1.4,0.8,1.4,1.2,1.2,1.8,0.2,-0.6,0.4,0.2,0.6666666666666666,-0.6666666666666666,1
2021-09-12,Oud-heverlee leuven,Kortrijk,2,1,0.6,1.4,1.0,1.2,2.4,1.2,-1.4,0.0,0.0,0.4,3.0,2.5,1
2021-09-12,Genk,St. gilloise,1,1,2.0,1.8,2.2,2.0,1.2,0.8,1.0,1.2,0.6,0.6,,,0
2021-09-12,Seraing,Standard,0,1,1.8,1.8,1.4,1.2,1.6,2.0,-0.2,-0.8,0.6,0.6,,,-1
2021-09-12,Gent,Charleroi,2,3,1.4,1.4,2.2,1.8,1.2,1.2,1.0,0.6,0.4,0.2,2.0,0.6666666666666666,-1
2021-09-13,Beerschot va,St truiden,0,1,0.2,0.8,1.2,0.6,2.8,1.4,-1.6,-0.8,0.0,0.2,1.5,1.0,-1
2021-09-17,Cercle brugge,Eupen,1,2,0.8,1.8,1.4,2.0,1.6,1.2,-0.2,0.8,0.2,0.6,1.0,-0.3333333333333333,-1
2021-09-18,Oostende,Beerschot va,3,1,1.2,0.0,0.8,0.8,1.6,2.6,-0.8,-1.8,0.4,0.0,1.5,0.0,1
2021-09-18,St. gilloise,Waregem,2,1,2.0,1.4,2.2,1.8,0.8,2.2,1.4,-0.4,0.6,0.4,,,1
2021-09-18,Charleroi,Club brugge,0,1,1.8,2.0,2.4,2.4,1.6,1.8,0.8,0.6,0.4,0.6,1.3333333333333333,0.0,-1
2021-09-18,Mechelen,Oud-heverlee leuven,2,0,0.8,1.0,1.6,1.2,3.0,2.4,-1.4,-1.2,0.2,0.2,2.0,0.5,1
2021-09-19,St truiden,Genk,1,2,1.2,2.0,0.8,2.2,1.4,1.2,-0.6,1.0,0.4,0.6,1.0,-1.3333333333333333,-1
2021-09-19,Antwerp,Seraing,2,1,1.6,1.2,1.8,1.2,1.2,1.8,0.6,-0.6,0.4,0.4,,,1
2021-09-19,Standard,Anderlecht,0,1,1.8,2.0,1.0,2.6,1.8,1.0,-0.8,1.6,0.6,0.6,0.6666666666666666,-0.6666666666666666,-1
2021-09-19,Kortrijk,Gent,1,0,0.8,1.4,1.2,2.4,1.6,1.4,-0.4,1.0,0.2,0.4,2.0,0.0,1
2021-09-22,Antwerp,Genk,4,2,2.2,2.6,2.2,2.0,1.2,0.6,1.0,1.4,0.6,0.8,1.3333333333333333,-0.3333333333333333,1
2021-09-23,Anderlecht,Gent,1,1,2.4,1.2,2.6,2.0,0.8,1.2,1.8,0.8,0.8,0.4,1.0,0.0,0
2021-09-24,Club brugge,Oud-heverlee leuven,1,1,2.4,0.8,2.4,1.0,1.6,2.6,0.8,-1.6,0.8,0.2,1.5,1.0,0
2021-09-25,Beerschot va,Eupen,0,3,0.0,1.8,1.0,1.8,2.6,1.2,-1.6,0.6,0.0,0.6,0.0,-1.5,-1
2021-09-25,Waregem,Kortrijk,2,2,0.8,1.4,1.4,1.2,2.4,1.2,-1.0,0.0,0.2,0.4,1.6666666666666667,0.3333333333333333,0
2021-09-25,Standard,St truiden,1,2,1.8,1.2,0.6,0.8,1.0,1.2,-0.4,-0.4,0.6,0.4,0.3333333333333333,-1.0,-1
2021-09-26,St. gilloise,Antwerp,1,2,2.0,2.2,2.0,2.0,1.0,1.2,1.0,0.8,0.6,0.6,,,-1
2021-09-26,Gent,Cercle brugge,2,1,1.4,0.6,2.2,1.4,1.2,1.8,1.0,-0.4,0.4,0.2,1.0,-1.0,1
2021-09-26,Oostende,Anderlecht,2,2,1.2,2.0,1.2,2.2,1.8,1.0,-0.6,1.2,0.4,0.6,1.3333333333333333,0.0,0
2021-09-26,Charleroi,Mechelen,0,2,1.6,1.4,2.2,1.8,1.6,2.4,0.6,-0.6,0.4,0.4,1.3333333333333333,0.0,-1
2021-09-26,Genk,Seraing,3,0,2.0,1.2,2.0,1.4,1.2,1.6,0.8,-0.2,0.6,0.4,,,1
2021-10-01,Mechelen,Standard,3,1,2.0,1.2,2.2,0.6,2.0,1.4,0.2,-0.8,0.6,0.4,0.3333333333333333,-1.6666666666666667,1
2021-10-02,St truiden,Oostende,1,1,1.8,0.8,1.0,1.0,1.0,1.8,0.0,-0.8,0.6,0.2,0.3333333333333333,-1.0,0
2021-10-02,Cercle brugge,St. gilloise,0,3,0.6,1.4,1.4,1.8,1.8,1.4,-0.4,0.4,0.2,0.4,,,-1
2021-10-02,Kortrijk,Charleroi,2,2,1.6,1.4,1.6,2.0,1.2,1.8,0.4,0.2,0.4,0.4,0.6666666666666666,-0.6666666666666666,0
2021-10-02,Oud-heverlee leuven,Beerschot va,0,0,1.0,0.0,1.2,1.0,2.0,3.0,-0.8,-2.0,0.2,0.0,0.0,-1.5,0
2021-10-03,Antwerp,Gent,1,0,2.6,1.4,2.2,2.2,1.2,1.4,1.0,0.8,0.8,0.4,2.3333333333333335,0.6666666666666666,1
2021-10-03,Anderlecht,Club brugge,1,1,1.6,2.0,2.2,1.8,1.2,1.8,1.0,0.0,0.4,0.6,1.0,-1.0,0
2021-10-03,Seraing,Waregem,5,1,1.2,1.0,1.0,1.8,1.6,2.0,-0.6,-0.2,0.4,0.2,,,1
2021-10-03,Eupen,Genk,3,2,1.8,2.0,2.0,1.8,1.0,1.2,1.0,0.6,0.6,0.6,0.0,-2.6666666666666665,1
2021-10-15,Club brugge,Kortrijk,2,0,1.6,1.2,1.4,1.6,1.6,1.6,-0.2,0.0,0.4,0.2,2.3333333333333335,0.6666666666666666,1
2021-10-16,Waregem,Antwerp,2,1,0.8,3.0,1.6,2.0,2.6,0.8,-1.0,1.2,0.2,1.0,1.0,-0.6666666666666666,1
2021-10-16,Oostende,Cercle brugge,2,1,1.0,0.6,1.2,1.2,1.8,2.0,-0.6,-0.8,0.2,0.2,2.3333333333333335,1.0,1
2021-10-16,St. gilloise,Seraing,4,2,2.0,1.2,2.2,1.6,0.8,1.6,1.4,0.0,0.6,0.4,,,1
2021-10-16,Standard,Oud-heverlee leuven,2,2,0.6,1.2,0.6,1.0,2.0,1.2,-1.4,-0.2,0.2,0.2,0.5,-0.5,0
2021-10-17,St truiden,Anderlecht,2,2,2.0,1.8,1.2,2.4,0.8,1.2,0.4,1.2,0.6,0.4,0.0,-2.0,0
2021-10-17,Charleroi,Genk,2,0,1.4,1.4,2.0,2.0,1.8,1.8,0.2,0.2,0.4,0.4,0.0,-1.0,1
2021-10-17,Gent,Eupen,2,0,0.8,1.8,1.0,1.8,1.4,1.2,-0.4,0.6,0.2,0.6,1.3333333333333333,0.0,1
2021-10-17,Beerschot va,Mechelen,0,1,0.2,2.0,0.6,2.2,2.4,2.0,-1.8,0.2,0.0,0.6,1.5,0.0,-1
2021-10-22,Seraing,Charleroi,1,3,0.6,1.4,1.6,1.4,2.2,1.4,-0.6,0.0,0.2,0.4,,,-1
2021-10-23,Mechelen,Waregem,2,2,2.4,0.8,2.0,1.6,1.6,2.8,0.4,-1.2,0.8,0.2,2.0,0.3333333333333333,0
2021-10-23,Cercle brugge,Standard,1,1,0.6,0.8,1.4,1.0,2.2,1.6,-0.8,-0.6,0.2,0.2,0.0,-1.0,0
2021-10-23,Kortrijk,Oostende,1,0,1.0,1.6,1.2,1.6,1.6,1.6,-0.4,0.0,0.2,0.4,2.0,1.3333333333333333,1
2021-10-23,Eupen,St. gilloise,2,3,1.8,2.0,1.6,2.2,1.2,1.2,0.4,1.0,0.6,0.6,,,-1
2021-10-24,Oud-heverlee leuven,St truiden,4,1,1.2,1.6,1.0,1.4,1.2,1.2,-0.2,0.2,0.2,0.4,0.5,-1.0,1
2021-10-24,Anderlecht,Beerschot va,4,2,1.4,0.2,1.4,0.2,1.2,1.6,0.2,-1.4,0.2,0.0,1.5,0.5,1
2021-10-24,Antwerp,Club brugge,1,1,2.4,2.2,2.0,1.6,1.2,0.4,0.8,1.2,0.8,0.6,1.0,-0.3333333333333333,0
2021-10-24,Genk,Gent,0,3,1.2,1.4,1.8,1.0,2.0,0.8,-0.2,0.2,0.4,0.4,1.3333333333333333,-0.6666666666666666,-1
2021-10-29,Oostende,Mechelen,2,4,1.6,2.6,1.6,2.0,1.2,0.6,0.4,1.4,0.4,0.8,2.0,0.6666666666666666,-1
2021-10-30,Beerschot va,Seraing,3,0,0.2,0.6,0.6,1.8,2.2,2.6,-1.6,-0.8,0.0,0.2,,,1
2021-10-30,Charleroi,Eupen,3,0,1.4,1.8,1.4,2.0,1.2,1.6,0.2,0.4,0.4,0.6,0.3333333333333333,-1.0,1
2021-10-30,Standard,Kortrijk,1,1,0.4,1.6,1.0,1.2,1.8,1.2,-0.8,0.0,0.0,0.4,1.0,-0.6666666666666666,0
2021-10-30,St truiden,Club brugge,1,2,1.0,1.8,1.4,1.2,2.0,0.6,-0.6,0.6,0.2,0.4,0.0,-1.0,-1
2021-10-31,Gent,St. gilloise,0,2,2.0,2.4,1.6,2.6,0.6,1.4,1.0,1.2,0.6,0.8,,,-1
2021-10-31,Cercle brugge,Antwerp,0,1,0.2,2.0,0.8,1.8,2.0,1.2,-1.2,0.6,0.0,0.6,1.0,-0.3333333333333333,-1
2021-10-31,Waregem,Genk,2,6,1.0,0.6,1.6,1.4,2.4,2.4,-0.8,-1.0,0.2,0.2,0.0,-1.6666666666666667,-1
2021-10-31,Anderlecht,Oud-heverlee leuven,2,2,1.4,1.2,2.0,1.4,1.6,1.2,0.4,0.2,0.2,0.2,0.5,-0.5,0
2021-11-05,Oud-heverlee leuven,Oostende,1,0,1.4,1.0,1.8,1.4,1.2,1.8,0.6,-0.4,0.2,0.2,0.0,-1.5,1
2021-11-06,Kortrijk,Beerschot va,1,1,1.2,0.8,1.2,1.0,1.4,1.6,-0.2,-0.6,0.2,0.2,1.0,0.0,0
2021-11-06,St. gilloise,Charleroi,4,0,2.4,2.0,2.6,2.0,1.2,1.0,1.4,1.0,0.8,0.6,,,1
2021-11-06,Mechelen,St truiden,0,1,2.6,1.0,2.4,1.4,1.0,2.0,1.4,-0.6,0.8,0.2,2.0,1.3333333333333333,-1
2021-11-06,Eupen,Waregem,1,1,1.2,1.0,1.6,1.8,2.0,3.2,-0.4,-1.4,0.4,0.2,0.0,-1.0,0
2021-11-07,Genk,Cercle brugge,1,1,1.2,0.2,2.2,0.6,2.0,1.8,0.2,-1.2,0.4,0.0,3.0,2.3333333333333335,0
2021-11-07,Club brugge,Standard,2,2,1.8,0.6,1.4,1.2,0.8,1.8,0.6,-0.6,0.4,0.0,1.6666666666666667,0.6666666666666666,0
2021-11-07,Seraing,Gent,0,0,0.6,1.8,1.6,1.4,2.8,0.8,-1.2,0.6,0.2,0.6,,,0
2021-11-07,Antwerp,Anderlecht,2,0,2.0,1.4,1.2,2.2,0.8,1.8,0.4,0.4,0.6,0.2,0.3333333333333333,-1.3333333333333333,1
2021-11-19,Mechelen,Club brugge,2,1,2.0,1.8,2.0,1.6,1.2,1.0,0.8,0.6,0.6,0.4,0.3333333333333333,-2.0,1
2021-11-20,Standard,Eupen,1,0,0.8,0.8,1.4,1.2,1.8,2.2,-0.4,-1.0,0.0,0.2,2.3333333333333335,1.6666666666666667,1
2021-11-20,Waregem,Gent,1,2,1.0,1.4,1.6,1.0,3.0,0.6,-1.4,0.4,0.2,0.4,1.0,-1.3333333333333333,-1
2021-11-20,Oud-heverlee leuven,Seraing,1,3,1.8,0.8,1.8,1.6,1.0,2.2,0.8,-0.6,0.4,0.2,,,-1
2021-11-20,Cercle brugge,Charleroi,1,2,0.4,2.0,0.6,2.0,1.6,1.4,-1.0,0.6,0.0,0.6,0.0,-2.3333333333333335,-1
2021-11-21,Beerschot va,Genk,2,0,1.0,0.8,1.2,1.8,1.2,2.2,0.0,-0.4,0.2,0.2,3.0,2.0,1
2021-11-21,Anderlecht,Kortrijk,1,1,1.2,1.2,1.8,1.0,1.8,1.2,0.0,-0.2,0.2,0.2,1.3333333333333333,0.0,0
2021-11-21,St truiden,Antwerp,2,1,1.0,2.0,1.2,1.2,1.8,0.6,-0.6,0.6,0.2,0.6,0.6666666666666666,-0.3333333333333333,1
2021-11-21,Oostende,St. gilloise,1,7,0.8,3.0,1.0,3.2,1.6,0.8,-0.6,2.4,0.2,1.0,,,-1
2021-11-26,St. gilloise,Oud-heverlee leuven,1,3,3.0,1.6,4.0,2.0,1.0,1.6,3.0,0.4,1.0,0.4,,,-1
2021-11-27,Seraing,St truiden,2,0,0.8,1.4,1.2,1.4,2.2,1.8,-1.0,-0.4,0.2,0.4,,,1
2021-11-27,Cercle brugge,Mechelen,3,1,0.4,2.0,0.8,1.8,1.4,1.2,-0.6,0.6,0.0,0.6,2.0,0.3333333333333333,1
2021-11-27,Charleroi,Anderlecht,1,3,2.4,1.2,2.0,1.8,1.2,1.8,0.8,0.0,0.8,0.2,1.3333333333333333,-0.6666666666666666,-1
2021-11-27,Eupen,Kortrijk,2,2,0.2,1.2,0.6,0.8,2.0,1.0,-1.4,-0.2,0.0,0.2,1.3333333333333333,0.3333333333333333,0
2021-11-28,Waregem,Beerschot va,2,0,1.0,1.4,1.6,1.6,2.4,1.2,-0.8,0.4,0.2,0.4,0.0,-2.5,1
2021-11-28,Gent,Standard,3,1,2.0,1.4,1.4,1.4,0.6,1.2,0.8,0.2,0.6,0.2,2.0,0.3333333333333333,1
2021-11-28,Antwerp,Oostende,3,0,1.4,0.6,1.2,1.0,1.0,2.8,0.2,-1.8,0.4,0.2,1.3333333333333333,0.3333333333333333,1
2021-11-28,Genk,Club brugge,2,3,0.8,1.6,1.4,1.6,2.0,1.2,-0.6,0.4,0.2,0.4,0.0,-1.0,-1
2021-12-03,St truiden,St. gilloise,1,2,1.2,2.4,1.0,3.4,1.8,1.2,-0.8,2.2,0.4,0.8,,,-1
2021-12-04,Club brugge,Seraing,3,2,1.6,1.4,1.8,1.2,1.6,1.4,0.2,-0.2,0.4,0.4,,,1
2021-12-04,Oostende,Eupen,2,1,0.0,0.4,0.6,1.0,3.2,2.0,-2.6,-1.0,0.0,0.0,0.6666666666666666,-0.3333333333333333,1
2021-12-04,Kortrijk,Cercle brugge,0,2,1.4,1.0,1.2,1.2,1.0,1.2,0.2,0.0,0.2,0.2,2.0,0.3333333333333333,-1
2021-12-04,Oud-heverlee leuven,Gent,0,1,2.0,2.0,2.2,1.6,1.4,0.8,0.8,0.8,0.6,0.6,1.5,-1.0,-1
2021-12-05,Anderlecht,Waregem,3,2,1.6,1.0,2.0,1.6,1.6,2.2,0.4,-0.6,0.4,0.2,2.3333333333333335,3.3333333333333335,1
2021-12-05,Beerschot va,Antwerp,0,1,1.4,2.0,1.6,1.6,1.4,0.6,0.2,1.0,0.4,0.6,0.0,-1.0,-1
2021-12-05,Standard,Charleroi,0,3,1.2,1.8,1.2,1.8,1.4,1.8,-0.2,0.0,0.2,0.6,2.0,0.0,-1
2021-12-05,Mechelen,Genk,1,1,1.4,0.8,1.8,1.8,1.8,2.2,0.0,-0.4,0.4,0.2,1.3333333333333333,0.0,0
2021-12-10,Charleroi,Oostende,1,0,1.8,0.6,1.8,1.0,1.6,3.2,0.2,-2.2,0.6,0.2,2.0,1.0,1
2021-12-11,Kortrijk,Oud-heverlee leuven,2,1,0.8,1.4,1.0,1.4,1.4,1.4,-0.4,0.0,0.0,0.4,0.0,-2.0,1
2021-12-11,Eupen,Beerschot va,1,0,0.4,1.4,0.8,1.2,1.8,0.8,-1.0,0.4,0.0,0.4,3.0,2.0,1
2021-12-11,St truiden,Cercle brugge,1,2,1.2,1.4,1.0,1.4,1.4,1.0,-0.4,0.4,0.4,0.4,2.0,0.3333333333333333,-1
2021-12-11,Seraing,Anderlecht,0,5,1.4,1.6,1.4,1.8,1.4,1.6,0.0,0.2,0.4,0.4,0.0,-3.0,-1
2021-12-12,Club brugge,Waregem,3,0,2.0,0.8,2.2,1.6,1.8,2.4,0.4,-0.8,0.6,0.2,3.0,4.333333333333333,1
2021-12-12,Gent,Genk,1,0,2.0,1.0,1.2,2.0,0.8,1.8,0.4,0.2,0.6,0.2,1.3333333333333333,0.6666666666666666,1
2021-12-12,St. gilloise,Mechelen,2,0,2.4,1.4,3.2,1.6,1.0,1.6,2.2,0.0,0.8,0.4,0.0,-2.0,1
2021-12-12,Antwerp,Standard,2,3,2.4,1.0,1.6,1.0,0.4,1.8,1.2,-0.8,0.8,0.2,1.6666666666666667,1.0,-1
2021-12-14,Oostende,Kortrijk,0,2,0.6,1.2,0.6,1.2,2.6,1.4,-2.0,-0.2,0.2,0.2,1.0,-0.6666666666666666,-1
2021-12-14,Anderlecht,St truiden,2,0,2.0,1.2,2.4,1.0,1.2,1.4,1.2,-0.4,0.6,0.4,2.3333333333333335,1.0,1
2021-12-14,Cercle brugge,Seraing,2,0,2.0,1.4,1.8,1.4,1.0,1.8,0.8,-0.4,0.6,0.4,0.0,-1.0,1
2021-12-15,Mechelen,Gent,4,3,0.8,2.6,0.8,1.4,1.6,0.4,-0.8,1.0,0.2,0.8,0.3333333333333333,-1.0,1
2021-12-15,Oud-heverlee leuven,Club brugge,1,4,1.2,2.0,1.2,2.4,1.4,1.6,-0.2,0.8,0.4,0.6,1.3333333333333333,-0.6666666666666666,-1
2021-12-15,Waregem,St. gilloise,0,2,0.8,2.4,1.2,3.2,1.8,1.0,-0.6,2.2,0.2,0.8,0.0,-1.0,-1
2021-12-16,Genk,Charleroi,4,2,0.4,1.8,0.8,1.4,1.6,1.6,-0.8,-0.2,0.0,0.6,2.0,0.0,1
2021-12-16,Antwerp,Eupen,4,2,1.8,1.0,1.8,1.0,1.0,1.2,0.8,-0.2,0.6,0.2,2.3333333333333335,1.0,1
2021-12-17,Seraing,Kortrijk,0,2,1.2,1.6,1.4,1.4,2.2,1.2,-0.8,0.2,0.4,0.4,0.0,-2.0,-1
2021-12-18,Beerschot va,Oostende,0,2,0.8,0.6,0.6,0.6,1.0,2.8,-0.4,-2.2,0.2,0.2,1.0,-0.6666666666666666,-1
2021-12-18,St. gilloise,Cercle brugge,3,2,2.4,2.4,2.8,2.0,1.0,0.8,1.8,1.2,0.8,0.8,3.0,3.0,1
2021-12-18,Gent,St truiden,2,1,2.4,0.6,2.0,0.8,1.2,1.8,0.8,-1.0,0.8,0.2,0.3333333333333333,-0.6666666666666666,1
2021-12-18,Waregem,Mechelen,3,2,0.6,1.4,1.0,1.6,2.0,2.0,-1.0,-0.4,0.2,0.4,0.3333333333333333,-1.0,1
2021-12-19,Genk,Antwerp,1,1,0.8,1.8,1.4,2.2,1.8,1.4,-0.4,0.8,0.2,0.6,1.0,-0.3333333333333333,0
2021-12-19,Eupen,Charleroi,0,4,0.8,1.8,1.2,1.8,1.8,1.6,-0.6,0.2,0.2,0.6,2.0,0.0,-1
2021-12-19,Club brugge,Anderlecht,2,2,2.4,2.6,2.8,2.8,1.4,0.8,1.4,2.0,0.8,0.8,1.3333333333333333,0.6666666666666666,0
2021-12-19,Oud-heverlee leuven,Standard,2,1,0.6,1.4,1.2,1.4,2.2,2.0,-1.0,-0.6,0.2,0.4,1.6666666666666667,0.3333333333333333,1
2021-12-26,Cercle brugge,Club brugge,2,0,2.4,2.6,2.2,3.0,1.0,1.4,1.2,1.6,0.8,0.8,0.3333333333333333,-0.6666666666666666,1
2021-12-26,St. gilloise,Gent,0,0,2.4,2.4,2.0,2.0,1.2,1.2,0.8,0.8,0.8,0.8,3.0,2.0,0
2021-12-26,Oostende,Genk,0,4,1.2,1.0,0.8,1.6,1.4,1.6,-0.6,0.0,0.4,0.2,2.3333333333333335,1.0,-1
2021-12-26,Standard,Waregem,0,1,1.2,1.2,1.2,1.4,2.0,2.0,-0.8,-0.6,0.4,0.4,1.3333333333333333,0.0,-1
2021-12-27,St truiden,Eupen,2,0,0.0,0.8,0.6,1.2,2.0,2.4,-1.4,-1.2,0.0,0.2,0.3333333333333333,-1.0,1
2021-12-27,Beerschot va,Anderlecht,0,7,0.6,2.6,0.4,3.0,1.2,1.0,-0.8,2.0,0.2,0.8,1.0,-1.0,-1
2021-12-27,Mechelen,Seraing,2,0,0.8,0.6,1.6,0.8,2.4,2.4,-0.8,-1.6,0.2,0.2,0.0,-1.0,1
2021-12-27,Charleroi,Oud-heverlee leuven,0,3,1.8,1.2,2.2,1.4,1.4,1.8,0.8,-0.4,0.6,0.4,1.6666666666666667,0.6666666666666666,-1
2022-01-14,Gent,Kortrijk,2,2,2.0,2.0,1.4,1.6,1.0,1.0,0.4,0.6,0.6,0.6,0.0,-1.0,0
2022-01-15,Oud-heverlee leuven,Mechelen,5,0,1.2,1.4,1.4,1.8,1.6,1.8,-0.2,0.0,0.4,0.4,0.3333333333333333,-1.0,1
2022-01-15,Club brugge,St truiden,2,0,2.0,0.6,2.4,1.0,1.4,1.6,1.0,-0.6,0.6,0.2,3.0,1.0,1
